"connection_time","disconnect_time","done_charging_time","kwh_delivered","session_id","site_id","charger_id","station_id","connection_time_hours","charging_duration_hours"
"09-01-2020 19:05","10-01-2020 02:10","09-01-2020 21:00","11.897","2_39_91_441_2020-01-09 19:05:29.623166","2","CA-499","2-39-91-441","7.08","1.92"
"09-01-2020 20:33","10-01-2020 01:43","09-01-2020 21:53","2.618","2_39_95_444_2020-01-09 20:33:51.335572","2","CA-497","2-39-95-444","5.17","1.33"
"09-01-2020 20:37","09-01-2020 23:55","09-01-2020 21:57","2.802","2_39_88_24_2020-01-09 20:37:05.490074","2","CA-314","2-39-88-24","3.3","1.33"
"09-01-2020 20:57","09-01-2020 22:07","09-01-2020 21:28","0.901","2_39_78_364_2020-01-09 20:57:52.554476","2","CA-495","2-39-78-364","1.17","0.52"
"09-01-2020 21:39","10-01-2020 02:50","09-01-2020 22:25","1.972","2_39_125_21_2020-01-09 21:39:00.649715","2","CA-311","2-39-125-21","5.18","0.77"
"09-01-2020 21:50","10-01-2020 03:26","10-01-2020 03:26","37.041","2_39_138_29_2020-01-09 21:50:11.200177","2","CA-304","2-39-138-29","5.6","5.6"
"09-01-2020 23:51","10-01-2020 04:16","10-01-2020 02:23","0.923","2_39_78_365_2020-01-09 23:51:07.629784","2","CA-321","2-39-78-365","4.42","2.53"
"09-01-2020 23:59","10-01-2020 04:20","10-01-2020 01:20","3.985","2_39_139_28_2020-01-09 23:59:31.928819","2","CA-303","2-39-139-28","4.35","1.35"
"10-01-2020 01:54","10-01-2020 06:11","10-01-2020 06:11","15.375","2_39_123_23_2020-01-10 01:54:39.609365","2","CA-313","2-39-123-23","4.28","4.28"
"10-01-2020 02:04","10-01-2020 03:22","10-01-2020 03:13","3.204","2_39_128_18_2020-01-10 02:04:19.319550","2","CA-308","2-39-128-18","1.3","1.15"
"10-01-2020 02:18","10-01-2020 02:41","10-01-2020 02:41","0.657","2_39_129_17_2020-01-10 02:18:52.455484","2","CA-307","2-39-129-17","0.38","0.38"
"10-01-2020 02:42","10-01-2020 03:27","10-01-2020 03:27","1.632","2_39_131_30_2020-01-10 02:42:40.156450","2","CA-305","2-39-131-30","0.75","0.75"
"10-01-2020 03:34","10-01-2020 06:28","10-01-2020 06:07","15.866","2_39_129_17_2020-01-10 03:34:04.636200","2","CA-307","2-39-129-17","2.9","2.55"
"10-01-2020 04:20","10-01-2020 05:40","10-01-2020 05:40","9.097","2_39_138_29_2020-01-10 04:20:03.729404","2","CA-304","2-39-138-29","1.33","1.33"
"10-01-2020 12:22","10-01-2020 13:34","10-01-2020 13:34","7.329","2_39_128_18_2020-01-10 12:22:21.415749","2","CA-308","2-39-128-18","1.2","1.2"
"10-01-2020 15:02","10-01-2020 22:54","10-01-2020 20:21","13.725","2_39_78_365_2020-01-10 15:02:10.722596","2","CA-321","2-39-78-365","7.87","5.32"
"10-01-2020 15:07","10-01-2020 17:01","10-01-2020 16:44","4.895","2_39_89_25_2020-01-10 15:07:13.698290","2","CA-315","2-39-89-25","1.9","1.62"
"10-01-2020 15:37","11-01-2020 00:22","10-01-2020 18:07","9.301","2_39_139_28_2020-01-10 15:37:24.641066","2","CA-303","2-39-139-28","8.75","2.5"
"10-01-2020 15:59","11-01-2020 01:42","10-01-2020 19:30","3.727","2_39_79_382_2020-01-10 15:59:42.282278","2","CA-491","2-39-79-382","9.72","3.52"
"10-01-2020 16:03","10-01-2020 18:56","10-01-2020 18:57","0.874","2_39_79_380_2020-01-10 16:03:22.748851","2","CA-489","2-39-79-380","2.88","2.9"
"10-01-2020 16:13","11-01-2020 01:37","11-01-2020 00:32","16.885","2_39_78_366_2020-01-10 16:13:39.004329","2","CA-323","2-39-78-366","9.4","8.32"
"10-01-2020 16:29","10-01-2020 18:33","10-01-2020 17:09","2.389","2_39_78_363_2020-01-10 16:29:20.664199","2","CA-320","2-39-78-363","2.07","0.67"
"10-01-2020 16:34","10-01-2020 20:16","10-01-2020 20:16","9.525","2_39_78_367_2020-01-10 16:34:01.669780","2","CA-494","2-39-78-367","3.7","3.7"
"10-01-2020 16:34","11-01-2020 01:15","10-01-2020 17:05","0.872","2_39_79_379_2020-01-10 16:34:54.672609","2","CA-327","2-39-79-379","8.68","0.52"
"10-01-2020 16:43","10-01-2020 20:16","10-01-2020 20:17","2.054","2_39_91_437_2020-01-10 16:43:53.295588","2","CA-317","2-39-91-437","3.55","3.57"
"10-01-2020 17:13","11-01-2020 03:49","10-01-2020 18:22","3.797","2_39_131_30_2020-01-10 17:13:02.232231","2","CA-305","2-39-131-30","10.6","1.15"
"10-01-2020 17:32","11-01-2020 02:04","10-01-2020 19:49","15.847","2_39_89_25_2020-01-10 17:32:20.995510","2","CA-315","2-39-89-25","8.53","2.28"
"10-01-2020 17:38","11-01-2020 03:14","10-01-2020 19:31","11.41","2_39_79_376_2020-01-10 17:38:35.889025","2","CA-324","2-39-79-376","9.6","1.88"
"10-01-2020 17:40","11-01-2020 02:20","10-01-2020 19:47","14.174","2_39_95_27_2020-01-10 17:40:16.253899","2","CA-319","2-39-95-27","8.67","2.12"
"10-01-2020 17:46","11-01-2020 00:21","10-01-2020 19:49","13.308","2_39_129_17_2020-01-10 17:46:03.453731","2","CA-307","2-39-129-17","6.58","2.05"
"10-01-2020 17:47","10-01-2020 21:10","10-01-2020 19:53","7.029","2_39_78_360_2020-01-10 17:47:54.975387","2","CA-322","2-39-78-360","3.38","2.1"
"10-01-2020 18:03","11-01-2020 00:29","10-01-2020 20:08","12.25","2_39_79_383_2020-01-10 18:03:25.631999","2","CA-492","2-39-79-383","6.43","2.08"
"10-01-2020 18:07","10-01-2020 19:44","10-01-2020 18:39","0.895","2_39_128_18_2020-01-10 18:07:53.783300","2","CA-308","2-39-128-18","1.62","0.53"
"10-01-2020 18:09","11-01-2020 02:07","10-01-2020 18:41","1.206","2_39_130_31_2020-01-10 18:09:40.535964","2","CA-306","2-39-130-31","7.97","0.53"
"10-01-2020 18:19","10-01-2020 20:18","10-01-2020 18:49","0.758","2_39_91_441_2020-01-10 18:19:00.127170","2","CA-499","2-39-91-441","1.98","0.5"
"10-01-2020 18:29","11-01-2020 01:10","10-01-2020 20:55","7.667","2_39_125_21_2020-01-10 18:29:27.536902","2","CA-311","2-39-125-21","6.68","2.43"
"10-01-2020 18:34","11-01-2020 00:46","10-01-2020 19:38","4.116","2_39_127_19_2020-01-10 18:34:49.969865","2","CA-309","2-39-127-19","6.2","1.07"
"10-01-2020 18:55","11-01-2020 00:39","10-01-2020 20:14","3.903","2_39_89_439_2020-01-10 18:55:09.373990","2","CA-501","2-39-89-439","5.73","1.32"
"10-01-2020 18:57","10-01-2020 19:50","10-01-2020 19:27","0.788","2_39_79_380_2020-01-10 18:57:01.662057","2","CA-489","2-39-79-380","0.88","0.5"
"10-01-2020 19:05","11-01-2020 04:29","10-01-2020 21:31","14.7","2_39_78_363_2020-01-10 19:05:06.783940","2","CA-320","2-39-78-363","9.4","2.43"
"10-01-2020 19:26","10-01-2020 21:18","10-01-2020 21:16","0.977","2_39_123_23_2020-01-10 19:26:06.561288","2","CA-313","2-39-123-23","1.87","1.83"
"10-01-2020 20:08","10-01-2020 22:17","10-01-2020 21:34","4.295","2_39_79_380_2020-01-10 20:08:25.317353","2","CA-489","2-39-79-380","2.15","1.43"
"10-01-2020 20:17","10-01-2020 23:57","10-01-2020 21:44","3.387","2_39_91_437_2020-01-10 20:17:01.025315","2","CA-317","2-39-91-437","3.67","1.45"
"10-01-2020 20:22","11-01-2020 03:06","10-01-2020 21:45","4.697","2_39_128_18_2020-01-10 20:22:59.504137","2","CA-308","2-39-128-18","6.73","1.38"
"10-01-2020 20:29","11-01-2020 00:00","10-01-2020 21:45","0.85","2_39_79_377_2020-01-10 20:29:20.883269","2","CA-325","2-39-79-377","3.52","1.27"
"10-01-2020 20:49","11-01-2020 04:14","10-01-2020 21:49","1.933","2_39_126_20_2020-01-10 20:49:34.279646","2","CA-310","2-39-126-20","7.42","1"
"10-01-2020 20:55","11-01-2020 01:07","10-01-2020 21:41","1.94","2_39_78_367_2020-01-10 20:55:15.719620","2","CA-494","2-39-78-367","4.2","0.77"
"10-01-2020 22:57","11-01-2020 01:06","11-01-2020 00:07","6.545","2_39_123_23_2020-01-10 22:57:12.247786","2","CA-313","2-39-123-23","2.15","1.17"
"10-01-2020 23:12","11-01-2020 01:18","11-01-2020 00:26","3.687","2_39_90_440_2020-01-10 23:12:17.309494","2","CA-500","2-39-90-440","2.1","1.23"
"11-01-2020 01:13","11-01-2020 01:49","11-01-2020 01:49","2.056","2_39_139_28_2020-01-11 01:13:48.283333","2","CA-303","2-39-139-28","0.6","0.6"
"11-01-2020 14:27","11-01-2020 18:35","","15.707","2_39_138_29_2020-01-11 14:27:47.009281","2","CA-304","2-39-138-29","4.13",""
"11-01-2020 16:36","11-01-2020 22:53","","0.98","2_39_79_380_2020-01-11 16:36:16.186418","2","CA-489","2-39-79-380","6.28",""
"11-01-2020 17:30","11-01-2020 22:05","","17.409","2_39_129_17_2020-01-11 17:30:40.238574","2","CA-307","2-39-129-17","4.58",""
"11-01-2020 19:08","11-01-2020 20:17","","2.063","2_39_139_28_2020-01-11 19:08:49.044392","2","CA-303","2-39-139-28","1.15",""
"11-01-2020 22:48","12-01-2020 01:19","","8.84","2_39_91_437_2020-01-11 22:48:51.888774","2","CA-317","2-39-91-437","2.52",""
"11-01-2020 22:54","12-01-2020 03:52","","24.904","2_39_79_377_2020-01-11 22:54:12.409746","2","CA-325","2-39-79-377","4.97",""
"11-01-2020 22:59","12-01-2020 01:10","","5.473","2_39_131_30_2020-01-11 22:59:13.622831","2","CA-305","2-39-131-30","2.18",""
"12-01-2020 16:43","13-01-2020 16:20","13-01-2020 13:50","33.232","2_39_131_30_2020-01-12 16:43:28.787116","2","CA-305","2-39-131-30","23.62","21.12"
"12-01-2020 17:05","12-01-2020 17:28","","0.675","2_39_129_17_2020-01-12 17:05:47.799340","2","CA-307","2-39-129-17","0.38",""
"12-01-2020 18:00","13-01-2020 02:02","12-01-2020 20:12","7.883","2_39_129_17_2020-01-12 17:59:55.842623","2","CA-307","2-39-129-17","8.03","2.2"
"12-01-2020 20:05","12-01-2020 22:03","12-01-2020 22:03","6.77","2_39_89_25_2020-01-12 20:05:23.222211","2","CA-315","2-39-89-25","1.97","1.97"
"13-01-2020 01:41","13-01-2020 02:34","13-01-2020 02:23","1.791","2_39_139_28_2020-01-13 01:41:21.633908","2","CA-303","2-39-139-28","0.88","0.7"
"13-01-2020 01:41","13-01-2020 03:44","13-01-2020 03:33","5.68","2_39_127_19_2020-01-13 01:41:46.087820","2","CA-309","2-39-127-19","2.05","1.87"
"13-01-2020 02:08","14-01-2020 01:24","13-01-2020 09:52","51.459","2_39_129_17_2020-01-13 02:08:53.683125","2","CA-307","2-39-129-17","23.27","7.73"
"13-01-2020 02:40","13-01-2020 06:03","13-01-2020 05:23","16.661","2_39_139_28_2020-01-13 02:40:40.200795","2","CA-303","2-39-139-28","3.38","2.72"
"13-01-2020 14:10","13-01-2020 23:55","13-01-2020 18:13","20.9","2_39_79_379_2020-01-13 14:10:41.235156","2","CA-327","2-39-79-379","9.75","4.05"
"13-01-2020 14:47","13-01-2020 16:19","13-01-2020 16:19","5.097","2_39_89_25_2020-01-13 14:47:21.928085","2","CA-315","2-39-89-25","1.53","1.53"
"13-01-2020 15:08","14-01-2020 22:12","13-01-2020 19:50","13.753","2_39_95_27_2020-01-13 15:08:49.156069","2","CA-319","2-39-95-27","31.07","4.7"
"13-01-2020 15:50","14-01-2020 02:15","13-01-2020 21:08","7.886","2_39_138_29_2020-01-13 15:49:48.727469","2","CA-304","2-39-138-29","10.42","5.3"
"13-01-2020 16:12","14-01-2020 01:18","14-01-2020 00:37","33.701","2_39_79_376_2020-01-13 16:12:35.556842","2","CA-324","2-39-79-376","9.1","8.42"
"13-01-2020 16:21","14-01-2020 01:26","14-01-2020 00:59","24.591","2_39_79_381_2020-01-13 16:21:09.500980","2","CA-490","2-39-79-381","9.08","8.63"
"13-01-2020 16:41","13-01-2020 23:29","13-01-2020 19:34","5.22","2_39_79_377_2020-01-13 16:41:22.224840","2","CA-325","2-39-79-377","6.8","2.88"
"13-01-2020 16:44","14-01-2020 04:12","13-01-2020 20:23","8.289","2_39_124_558_2020-01-13 16:44:19.002518","2","CA-504","2-39-124-558","11.47","3.65"
"13-01-2020 16:45","14-01-2020 01:11","13-01-2020 23:15","39.885","2_39_90_26_2020-01-13 16:45:39.410359","2","CA-316","2-39-90-26","8.43","6.5"
"13-01-2020 16:47","14-01-2020 01:12","13-01-2020 20:06","6.119","2_39_79_378_2020-01-13 16:47:28.380862","2","CA-326","2-39-79-378","8.42","3.32"
"13-01-2020 16:47","14-01-2020 00:26","14-01-2020 00:27","25.988","2_39_78_362_2020-01-13 16:47:52.309348","2","CA-496","2-39-78-362","7.65","7.67"
"13-01-2020 16:49","13-01-2020 20:57","13-01-2020 20:54","18.838","2_39_92_436_2020-01-13 16:49:50.299522","2","CA-318","2-39-92-436","4.13","4.08"
"13-01-2020 16:57","13-01-2020 19:42","13-01-2020 19:41","3.223","2_39_79_383_2020-01-13 16:57:08.906396","2","CA-492","2-39-79-383","2.75","2.73"
"13-01-2020 16:59","13-01-2020 23:16","13-01-2020 18:04","2.953","2_39_130_31_2020-01-13 16:59:45.109037","2","CA-306","2-39-130-31","6.28","1.08"
"13-01-2020 17:02","13-01-2020 18:21","13-01-2020 18:21","7.215","2_39_127_19_2020-01-13 17:02:27.072412","2","CA-309","2-39-127-19","1.32","1.32"
"13-01-2020 17:06","14-01-2020 00:17","13-01-2020 22:02","21.277","2_39_92_442_2020-01-13 17:06:13.422989","2","CA-498","2-39-92-442","7.18","4.93"
"13-01-2020 17:07","14-01-2020 03:12","13-01-2020 18:37","4.374","2_39_131_30_2020-01-13 17:07:38.833700","2","CA-305","2-39-131-30","10.08","1.5"
"13-01-2020 17:12","13-01-2020 20:45","13-01-2020 20:45","22.131","2_39_78_365_2020-01-13 17:12:27.297864","2","CA-321","2-39-78-365","3.55","3.55"
"13-01-2020 17:13","14-01-2020 03:13","13-01-2020 22:42","11.893","2_39_79_380_2020-01-13 17:13:32.897293","2","CA-489","2-39-79-380","10","5.48"
"13-01-2020 17:14","14-01-2020 02:10","13-01-2020 18:20","6.915","2_39_91_437_2020-01-13 17:14:53.229403","2","CA-317","2-39-91-437","8.93","1.1"
"13-01-2020 17:22","13-01-2020 20:27","13-01-2020 19:33","13.246","2_39_125_21_2020-01-13 17:22:55.679806","2","CA-311","2-39-125-21","3.08","2.18"
"13-01-2020 17:24","14-01-2020 01:28","14-01-2020 01:11","0.918","2_39_78_364_2020-01-13 17:24:26.198237","2","CA-495","2-39-78-364","8.07","7.78"
"13-01-2020 17:30","13-01-2020 20:38","13-01-2020 19:04","4.816","2_39_123_23_2020-01-13 17:30:20.307508","2","CA-313","2-39-123-23","3.13","1.57"
"13-01-2020 17:34","14-01-2020 01:44","14-01-2020 01:44","14.973","2_39_79_382_2020-01-13 17:34:34.281043","2","CA-491","2-39-79-382","8.17","8.17"
"13-01-2020 17:47","13-01-2020 18:16","13-01-2020 18:16","0.782","2_39_126_20_2020-01-13 17:47:38.593981","2","CA-310","2-39-126-20","0.48","0.48"
"13-01-2020 17:49","14-01-2020 01:12","13-01-2020 22:04","13.673","2_39_89_25_2020-01-13 17:49:41.334141","2","CA-315","2-39-89-25","7.38","4.25"
"13-01-2020 17:53","14-01-2020 01:26","13-01-2020 21:00","4.88","2_39_90_440_2020-01-13 17:53:53.033495","2","CA-500","2-39-90-440","7.55","3.12"
"13-01-2020 17:58","14-01-2020 03:11","13-01-2020 20:30","15.546","2_39_88_438_2020-01-13 17:58:38.876197","2","CA-502","2-39-88-438","9.22","2.53"
"13-01-2020 18:11","14-01-2020 01:54","13-01-2020 22:00","12.124","2_39_95_444_2020-01-13 18:11:37.109301","2","CA-497","2-39-95-444","7.72","3.82"
"13-01-2020 18:12","14-01-2020 02:37","14-01-2020 01:49","47.727","2_39_91_441_2020-01-13 18:12:50.500061","2","CA-499","2-39-91-441","8.42","7.62"
"13-01-2020 18:17","13-01-2020 20:01","13-01-2020 19:07","0.84","2_39_88_24_2020-01-13 18:17:48.713348","2","CA-314","2-39-88-24","1.73","0.83"
"13-01-2020 18:22","14-01-2020 01:23","13-01-2020 22:26","5.956","2_39_124_22_2020-01-13 18:22:26.618933","2","CA-312","2-39-124-22","7.02","4.07"
"13-01-2020 18:38","14-01-2020 02:47","13-01-2020 20:29","11.161","2_39_127_19_2020-01-13 18:38:08.833162","2","CA-309","2-39-127-19","8.15","1.85"
"13-01-2020 19:26","13-01-2020 22:52","13-01-2020 22:31","4.429","2_39_78_366_2020-01-13 19:26:13.250677","2","CA-323","2-39-78-366","3.43","3.08"
"13-01-2020 20:23","14-01-2020 01:18","13-01-2020 22:09","4.411","2_39_79_383_2020-01-13 20:23:14.430818","2","CA-492","2-39-79-383","4.92","1.77"
"13-01-2020 20:42","14-01-2020 01:50","13-01-2020 21:34","2.186","2_39_123_23_2020-01-13 20:42:57.625646","2","CA-313","2-39-123-23","5.13","0.87"
"13-01-2020 20:43","14-01-2020 03:32","13-01-2020 22:51","6.945","2_39_78_363_2020-01-13 20:43:00.222217","2","CA-320","2-39-78-363","6.82","2.13"
"13-01-2020 20:51","14-01-2020 02:02","14-01-2020 00:39","25.851","2_39_126_20_2020-01-13 20:51:37.164904","2","CA-310","2-39-126-20","5.18","3.8"
"13-01-2020 20:53","14-01-2020 01:50","13-01-2020 23:28","8.661","2_39_125_21_2020-01-13 20:53:43.885574","2","CA-311","2-39-125-21","4.95","2.58"
"13-01-2020 20:56","14-01-2020 02:19","13-01-2020 22:42","0.912","2_39_78_367_2020-01-13 20:56:46.934073","2","CA-494","2-39-78-367","5.38","1.77"
"13-01-2020 21:15","14-01-2020 02:42","13-01-2020 21:49","1.007","2_39_92_436_2020-01-13 21:15:30.359462","2","CA-318","2-39-92-436","5.45","0.57"
"13-01-2020 23:40","14-01-2020 00:57","14-01-2020 00:57","7.668","2_39_128_18_2020-01-13 23:40:25.690185","2","CA-308","2-39-128-18","1.28","1.28"
"14-01-2020 01:01","14-01-2020 01:37","14-01-2020 01:37","0.995","2_39_79_379_2020-01-14 01:01:13.446241","2","CA-327","2-39-79-379","0.6","0.6"
"14-01-2020 02:42","14-01-2020 03:01","14-01-2020 03:00","0.571","2_39_129_17_2020-01-14 02:42:39.192967","2","CA-307","2-39-129-17","0.32","0.3"
"14-01-2020 15:18","15-01-2020 02:03","14-01-2020 19:23","21.662","2_39_79_379_2020-01-14 15:18:30.984173","2","CA-327","2-39-79-379","10.75","4.08"
"14-01-2020 15:42","15-01-2020 00:11","14-01-2020 17:24","4.956","2_39_139_28_2020-01-14 15:42:29.065600","2","CA-303","2-39-139-28","8.48","1.7"
"14-01-2020 16:04","14-01-2020 17:18","14-01-2020 16:35","0.826","2_39_79_380_2020-01-14 16:04:50.198233","2","CA-489","2-39-79-380","1.23","0.52"
"14-01-2020 16:12","14-01-2020 21:30","14-01-2020 20:31","11.789","2_39_79_377_2020-01-14 16:12:16.937487","2","CA-325","2-39-79-377","5.3","4.32"
"14-01-2020 16:13","14-01-2020 22:04","14-01-2020 22:03","0.853","2_39_78_366_2020-01-14 16:13:43.026367","2","CA-323","2-39-78-366","5.85","5.83"
"14-01-2020 16:16","15-01-2020 01:14","15-01-2020 01:14","5.686","2_39_78_364_2020-01-14 16:16:15.068078","2","CA-495","2-39-78-364","8.97","8.97"
"14-01-2020 16:33","15-01-2020 01:06","15-01-2020 00:48","7.909","2_39_78_365_2020-01-14 16:33:14.448206","2","CA-321","2-39-78-365","8.55","8.25"
"14-01-2020 16:46","15-01-2020 00:36","15-01-2020 00:35","10.421","2_39_78_367_2020-01-14 16:46:14.913566","2","CA-494","2-39-78-367","7.83","7.82"
"14-01-2020 16:46","15-01-2020 02:29","14-01-2020 18:45","6.035","2_39_90_440_2020-01-14 16:46:57.407896","2","CA-500","2-39-90-440","9.72","1.98"
"14-01-2020 16:48","15-01-2020 02:51","15-01-2020 02:52","1.022","2_39_79_381_2020-01-14 16:48:07.932007","2","CA-490","2-39-79-381","10.05","10.07"
"14-01-2020 16:50","14-01-2020 20:08","14-01-2020 18:46","5.827","2_39_91_437_2020-01-14 16:50:46.879437","2","CA-317","2-39-91-437","3.3","1.93"
"14-01-2020 16:52","15-01-2020 01:42","14-01-2020 18:51","6.086","2_39_79_376_2020-01-14 16:52:02.702407","2","CA-324","2-39-79-376","8.83","1.98"
"14-01-2020 17:08","15-01-2020 02:48","14-01-2020 18:21","3.912","2_39_127_19_2020-01-14 17:08:57.914964","2","CA-309","2-39-127-19","9.67","1.22"
"14-01-2020 17:11","15-01-2020 01:52","14-01-2020 20:52","21.892","2_39_89_25_2020-01-14 17:11:58.288224","2","CA-315","2-39-89-25","8.68","3.68"
"14-01-2020 17:12","15-01-2020 02:40","14-01-2020 19:40","14.106","2_39_79_383_2020-01-14 17:12:53.948416","2","CA-492","2-39-79-383","9.47","2.47"
"14-01-2020 17:13","15-01-2020 02:15","14-01-2020 20:15","9.271","2_39_129_17_2020-01-14 17:13:40.832865","2","CA-307","2-39-129-17","9.03","3.03"
"14-01-2020 17:21","14-01-2020 18:38","14-01-2020 18:38","7.196","2_39_78_363_2020-01-14 17:21:14.825122","2","CA-320","2-39-78-363","1.28","1.28"
"14-01-2020 17:25","15-01-2020 01:01","14-01-2020 18:52","4.197","2_39_91_441_2020-01-14 17:25:09.751477","2","CA-499","2-39-91-441","7.6","1.45"
"14-01-2020 17:38","15-01-2020 02:56","14-01-2020 20:26","16.914","2_39_78_360_2020-01-14 17:38:56.229672","2","CA-322","2-39-78-360","9.3","2.8"
"14-01-2020 17:58","15-01-2020 03:13","14-01-2020 19:55","11.77","2_39_92_436_2020-01-14 17:58:03.902726","2","CA-318","2-39-92-436","9.25","1.95"
"14-01-2020 18:03","15-01-2020 01:32","15-01-2020 01:10","0.808","2_39_90_26_2020-01-14 18:03:05.109638","2","CA-316","2-39-90-26","7.48","7.12"
"14-01-2020 18:03","14-01-2020 21:47","14-01-2020 19:51","11.504","2_39_92_442_2020-01-14 18:03:29.304566","2","CA-498","2-39-92-442","3.73","1.8"
"14-01-2020 18:04","15-01-2020 01:38","14-01-2020 22:40","5.78","2_39_123_23_2020-01-14 18:04:24.211925","2","CA-313","2-39-123-23","7.57","4.6"
"14-01-2020 18:20","14-01-2020 20:47","14-01-2020 20:47","8.355","2_39_128_18_2020-01-14 18:20:54.228524","2","CA-308","2-39-128-18","2.45","2.45"
"14-01-2020 18:21","14-01-2020 20:23","14-01-2020 19:00","2.095","2_39_88_438_2020-01-14 18:21:57.448874","2","CA-502","2-39-88-438","2.03","0.65"
"14-01-2020 18:23","14-01-2020 20:09","14-01-2020 20:09","5.502","2_39_88_24_2020-01-14 18:22:55.099175","2","CA-314","2-39-88-24","1.77","1.77"
"14-01-2020 18:44","15-01-2020 03:14","14-01-2020 21:37","12.961","2_39_130_31_2020-01-14 18:44:30.931641","2","CA-306","2-39-130-31","8.5","2.88"
"14-01-2020 18:45","15-01-2020 01:10","14-01-2020 19:35","1.649","2_39_126_20_2020-01-14 18:45:24.034510","2","CA-310","2-39-126-20","6.42","0.83"
"14-01-2020 18:45","14-01-2020 19:11","14-01-2020 19:11","1.117","2_39_78_361_2020-01-14 18:45:28.916754","2","CA-493","2-39-78-361","0.43","0.43"
"14-01-2020 19:26","15-01-2020 02:53","15-01-2020 01:21","39.881","2_39_124_22_2020-01-14 19:26:08.205980","2","CA-312","2-39-124-22","7.45","5.92"
"14-01-2020 19:29","15-01-2020 02:06","14-01-2020 22:33","0.928","2_39_78_361_2020-01-14 19:29:12.681273","2","CA-493","2-39-78-361","6.62","3.07"
"14-01-2020 19:40","15-01-2020 00:39","14-01-2020 22:31","11.567","2_39_95_444_2020-01-14 19:40:47.313892","2","CA-497","2-39-95-444","4.98","2.85"
"14-01-2020 20:07","14-01-2020 23:44","14-01-2020 22:34","0.82","2_39_78_363_2020-01-14 20:07:00.570283","2","CA-320","2-39-78-363","3.62","2.45"
"14-01-2020 20:45","14-01-2020 22:06","14-01-2020 22:06","9.118","2_39_91_437_2020-01-14 20:45:03.090103","2","CA-317","2-39-91-437","1.35","1.35"
"14-01-2020 20:53","15-01-2020 02:31","14-01-2020 22:50","6.412","2_39_88_24_2020-01-14 20:53:03.357260","2","CA-314","2-39-88-24","5.63","1.95"
"14-01-2020 21:01","15-01-2020 01:14","14-01-2020 21:49","1.997","2_39_128_18_2020-01-14 21:01:13.394849","2","CA-308","2-39-128-18","4.22","0.8"
"14-01-2020 22:19","15-01-2020 01:55","14-01-2020 23:45","5.084","2_39_79_378_2020-01-14 22:19:31.301202","2","CA-326","2-39-79-378","3.6","1.43"
